sigla_uf;sexo;raca;faixa_etaria;grau_instrucao;clt;janeiro;fevereiro;março;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
CE;Não informado;Não identificado;60 ou mais;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Não informado;Não identificado;60 ou mais;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;;;;63;63;63;63;63;63;63;63;63;63;63;63
PE;;;;;SIM;59;59;59;59;59;59;59;59;59;59;59;59
PE;;;;;NÃO;5;5;5;5;5;5;5;5;5;5;5;5
PE;;;;ANALFABETO;;44;44;44;44;44;44;44;44;44;44;44;44
PE;;;;ANALFABETO;SIM;40;40;40;40;40;40;40;40;40;40;40;40
PE;;;;ANALFABETO;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
PE;;;;ATE 5.A INC;;271;271;271;271;271;271;271;271;271;271;271;271
PE;;;;ATE 5.A INC;SIM;261;261;261;261;261;261;261;261;261;261;261;261
PE;;;;ATE 5.A INC;NÃO;10;10;10;10;10;10;10;10;10;10;10;10
PE;;;;5.A CO FUND;;88;88;88;88;88;88;88;88;88;88;88;88
PE;;;;5.A CO FUND;SIM;83;83;83;83;83;83;83;83;83;83;83;83
PE;;;;5.A CO FUND;NÃO;5;5;5;5;5;5;5;5;5;5;5;5
PE;;;;6. A 9. FUND;;239;239;239;239;239;239;239;239;239;239;239;239
PE;;;;6. A 9. FUND;SIM;222;222;222;222;222;222;222;222;222;222;222;222
PE;;;;6. A 9. FUND;NÃO;17;17;17;17;17;17;17;17;17;17;17;17
PE;;;;FUND COMPL;;508;508;508;508;508;508;508;508;508;508;508;508
PE;;;;FUND COMPL;SIM;460;460;460;460;460;460;460;460;460;460;460;460
PE;;;;FUND COMPL;NÃO;48;48;48;48;48;48;48;48;48;48;48;48
PE;;;;MEDIO INCOMP;;296;296;296;296;296;296;296;296;296;296;296;296
PE;;;;MEDIO INCOMP;SIM;279;279;279;279;279;279;279;279;279;279;279;279
PE;;;;MEDIO INCOMP;NÃO;17;17;17;17;17;17;17;17;17;17;17;17
PE;;;;MEDIO COMPL;;5241;5241;5241;5241;5241;5241;5241;5241;5241;5241;5241;5241
PE;;;;MEDIO COMPL;SIM;4855;4855;4855;4855;4855;4855;4855;4855;4855;4855;4855;4855
PE;;;;MEDIO COMPL;NÃO;386;386;386;386;386;386;386;386;386;386;386;386
PE;;;;SUP. INCOMP;;209;209;209;209;209;209;209;209;209;209;209;209
PE;;;;SUP. INCOMP;SIM;196;196;196;196;196;196;196;196;196;196;196;196
PE;;;;SUP. INCOMP;NÃO;13;13;13;13;13;13;13;13;13;13;13;13
PE;;;;SUP. COMP;;790;790;790;790;790;790;790;790;790;790;790;790
PE;;;;SUP. COMP;SIM;768;768;768;768;768;768;768;768;768;768;768;768
PE;;;;SUP. COMP;NÃO;22;22;22;22;22;22;22;22;22;22;22;22
PE;;;;MESTRADO;;10;10;10;10;10;10;10;10;10;10;10;10
PE;;;;MESTRADO;SIM;10;10;10;10;10;10;10;10;10;10;10;10
PE;;;;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;;DOUTORADO;;2;2;2;2;2;2;2;2;2;2;2;2
PE;;;;DOUTORADO;SIM;2;2;2;2;2;2;2;2;2;2;2;2
PE;;;;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;;;17;17;17;17;17;17;17;17;17;17;17;17
PE;;;14 a 17;;SIM;8;8;8;8;8;8;8;8;8;8;8;8
PE;;;14 a 17;;NÃO;9;9;9;9;9;9;9;9;9;9;9;9
PE;;;14 a 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;6. A 9. FUND;;1;1;1;1;1;1;1;1;1;1;1;1
PE;;;14 a 17;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;6. A 9. FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
PE;;;14 a 17;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;MEDIO INCOMP;;5;5;5;5;5;5;5;5;5;5;5;5
PE;;;14 a 17;MEDIO INCOMP;SIM;2;2;2;2;2;2;2;2;2;2;2;2
PE;;;14 a 17;MEDIO INCOMP;NÃO;3;3;3;3;3;3;3;3;3;3;3;3
PE;;;14 a 17;MEDIO COMPL;;11;11;11;11;11;11;11;11;11;11;11;11
PE;;;14 a 17;MEDIO COMPL;SIM;6;6;6;6;6;6;6;6;6;6;6;6
PE;;;14 a 17;MEDIO COMPL;NÃO;5;5;5;5;5;5;5;5;5;5;5;5
PE;;;14 a 17;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 a 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;18 a 24;;;855;855;855;855;855;855;855;855;855;855;855;855
PE;;;18 a 24;;SIM;769;769;769;769;769;769;769;769;769;769;769;769
PE;;;18 a 24;;NÃO;105;105;105;105;105;105;105;105;105;105;105;105
PE;;;18 a 24;ANALFABETO;;5;5;5;5;5;5;5;5;5;5;5;5
PE;;;18 a 24;ANALFABETO;SIM;5;5;5;5;5;5;5;5;5;5;5;5
PE;;;18 a 24;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;18 a 24;ATE 5.A INC;;10;10;10;10;10;10;10;10;10;10;10;10
PE;;;18 a 24;ATE 5.A INC;SIM;10;10;10;10;10;10;10;10;10;10;10;10
PE;;;18 a 24;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;18 a 24;5.A CO FUND;;8;8;8;8;8;8;8;8;8;8;8;8
PE;;;18 a 24;5.A CO FUND;SIM;8;8;8;8;8;8;8;8;8;8;8;8
PE;;;18 a 24;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;18 a 24;6. A 9. FUND;;17;17;17;17;17;17;17;17;17;17;17;17
PE;;;18 a 24;6. A 9. FUND;SIM;15;15;15;15;15;15;15;15;15;15;15;15
PE;;;18 a 24;6. A 9. FUND;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
PE;;;18 a 24;FUND COMPL;;46;46;46;46;46;46;46;46;46;46;46;46
PE;;;18 a 24;FUND COMPL;SIM;43;43;43;43;43;43;43;43;43;43;43;43
PE;;;18 a 24;FUND COMPL;NÃO;3;3;3;3;3;3;3;3;3;3;3;3
PE;;;18 a 24;MEDIO INCOMP;;47;47;47;47;47;47;47;47;47;47;47;47
PE;;;18 a 24;MEDIO INCOMP;SIM;40;40;40;40;40;40;40;40;40;40;40;40
PE;;;18 a 24;MEDIO INCOMP;NÃO;7;7;7;7;7;7;7;7;7;7;7;7
PE;;;18 a 24;MEDIO COMPL;;1030;1030;1030;1030;1030;1030;1030;1030;1030;1030;1030;1030
PE;;;18 a 24;MEDIO COMPL;SIM;948;948;948;948;948;948;948;948;948;948;948;948
PE;;;18 a 24;MEDIO COMPL;NÃO;82;82;82;82;82;82;82;82;82;82;82;82
PE;;;18 a 24;SUP. INCOMP;;67;67;67;67;67;67;67;67;67;67;67;67
PE;;;18 a 24;SUP. INCOMP;SIM;57;57;57;57;57;57;57;57;57;57;57;57
PE;;;18 a 24;SUP. INCOMP;NÃO;10;10;10;10;10;10;10;10;10;10;10;10
PE;;;18 a 24;SUP. COMP;;58;58;58;58;58;58;58;58;58;58;58;58
PE;;;18 a 24;SUP. COMP;SIM;57;57;57;57;57;57;57;57;57;57;57;57
PE;;;18 a 24;SUP. COMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
PE;;;18 a 24;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;18 a 24;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;18 a 24;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;18 a 24;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;18 a 24;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;18 a 24;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;25 a 39;;;32;32;32;32;32;32;32;32;32;32;32;32
PE;;;25 a 39;;SIM;31;31;31;31;31;31;31;31;31;31;31;31
PE;;;25 a 39;;NÃO;171;171;171;171;171;171;171;171;171;171;171;171
PE;;;25 a 39;ANALFABETO;;18;18;18;18;18;18;18;18;18;18;18;18
PE;;;25 a 39;ANALFABETO;SIM;15;15;15;15;15;15;15;15;15;15;15;15
PE;;;25 a 39;ANALFABETO;NÃO;3;3;3;3;3;3;3;3;3;3;3;3
PE;;;25 a 39;ATE 5.A INC;;75;75;75;75;75;75;75;75;75;75;75;75
PE;;;25 a 39;ATE 5.A INC;SIM;71;71;71;71;71;71;71;71;71;71;71;71
PE;;;25 a 39;ATE 5.A INC;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
PE;;;25 a 39;5.A CO FUND;;34;34;34;34;34;34;34;34;34;34;34;34
PE;;;25 a 39;5.A CO FUND;SIM;33;33;33;33;33;33;33;33;33;33;33;33
PE;;;25 a 39;5.A CO FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
PE;;;25 a 39;6. A 9. FUND;;94;94;94;94;94;94;94;94;94;94;94;94
PE;;;25 a 39;6. A 9. FUND;SIM;90;90;90;90;90;90;90;90;90;90;90;90
PE;;;25 a 39;6. A 9. FUND;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
PE;;;25 a 39;FUND COMPL;;173;173;173;173;173;173;173;173;173;173;173;173
PE;;;25 a 39;FUND COMPL;SIM;157;157;157;157;157;157;157;157;157;157;157;157
PE;;;25 a 39;FUND COMPL;NÃO;16;16;16;16;16;16;16;16;16;16;16;16
PE;;;25 a 39;MEDIO INCOMP;;118;118;118;118;118;118;118;118;118;118;118;118
PE;;;25 a 39;MEDIO INCOMP;SIM;113;113;113;113;113;113;113;113;113;113;113;113
PE;;;25 a 39;MEDIO INCOMP;NÃO;5;5;5;5;5;5;5;5;5;5;5;5
PE;;;25 a 39;MEDIO COMPL;;2381;2381;2381;2381;2381;2381;2381;2381;2381;2381;2381;2381
PE;;;25 a 39;MEDIO COMPL;SIM;2227;2227;2227;2227;2227;2227;2227;2227;2227;2227;2227;2227
PE;;;25 a 39;MEDIO COMPL;NÃO;154;154;154;154;154;154;154;154;154;154;154;154
PE;;;25 a 39;SUP. INCOMP;;101;101;101;101;101;101;101;101;101;101;101;101
PE;;;25 a 39;SUP. INCOMP;SIM;98;98;98;98;98;98;98;98;98;98;98;98
PE;;;25 a 39;SUP. INCOMP;NÃO;3;3;3;3;3;3;3;3;3;3;3;3
PE;;;25 a 39;SUP. COMP;;432;432;432;432;432;432;432;432;432;432;432;432
PE;;;25 a 39;SUP. COMP;SIM;416;416;416;416;416;416;416;416;416;416;416;416
PE;;;25 a 39;SUP. COMP;NÃO;16;16;16;16;16;16;16;16;16;16;16;16
PE;;;25 a 39;MESTRADO;;6;6;6;6;6;6;6;6;6;6;6;6
PE;;;25 a 39;MESTRADO;SIM;6;6;6;6;6;6;6;6;6;6;6;6
PE;;;25 a 39;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;25 a 39;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;25 a 39;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;25 a 39;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;40 a 59;;;25;25;25;25;25;25;25;25;25;25;25;25
PE;;;40 a 59;;SIM;22;22;22;22;22;22;22;22;22;22;22;22
PE;;;40 a 59;;NÃO;28;28;28;28;28;28;28;28;28;28;28;28
PE;;;40 a 59;ANALFABETO;;27;27;27;27;27;27;27;27;27;27;27;27
PE;;;40 a 59;ANALFABETO;SIM;26;26;26;26;26;26;26;26;26;26;26;26
PE;;;40 a 59;ANALFABETO;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
PE;;;40 a 59;ATE 5.A INC;;148;148;148;148;148;148;148;148;148;148;148;148
PE;;;40 a 59;ATE 5.A INC;SIM;142;142;142;142;142;142;142;142;142;142;142;142
PE;;;40 a 59;ATE 5.A INC;NÃO;6;6;6;6;6;6;6;6;6;6;6;6
PE;;;40 a 59;5.A CO FUND;;42;42;42;42;42;42;42;42;42;42;42;42
PE;;;40 a 59;5.A CO FUND;SIM;38;38;38;38;38;38;38;38;38;38;38;38
PE;;;40 a 59;5.A CO FUND;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
PE;;;40 a 59;6. A 9. FUND;;112;112;112;112;112;112;112;112;112;112;112;112
PE;;;40 a 59;6. A 9. FUND;SIM;102;102;102;102;102;102;102;102;102;102;102;102
PE;;;40 a 59;6. A 9. FUND;NÃO;10;10;10;10;10;10;10;10;10;10;10;10
PE;;;40 a 59;FUND COMPL;;232;232;232;232;232;232;232;232;232;232;232;232
PE;;;40 a 59;FUND COMPL;SIM;207;207;207;207;207;207;207;207;207;207;207;207
PE;;;40 a 59;FUND COMPL;NÃO;25;25;25;25;25;25;25;25;25;25;25;25
PE;;;40 a 59;MEDIO INCOMP;;108;108;108;108;108;108;108;108;108;108;108;108
PE;;;40 a 59;MEDIO INCOMP;SIM;106;106;106;106;106;106;106;106;106;106;106;106
PE;;;40 a 59;MEDIO INCOMP;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
PE;;;40 a 59;MEDIO COMPL;;1658;1658;1658;1658;1658;1658;1658;1658;1658;1658;1658;1658
PE;;;40 a 59;MEDIO COMPL;SIM;1524;1524;1524;1524;1524;1524;1524;1524;1524;1524;1524;1524
PE;;;40 a 59;MEDIO COMPL;NÃO;134;134;134;134;134;134;134;134;134;134;134;134
PE;;;40 a 59;SUP. INCOMP;;38;38;38;38;38;38;38;38;38;38;38;38
PE;;;40 a 59;SUP. INCOMP;SIM;38;38;38;38;38;38;38;38;38;38;38;38
PE;;;40 a 59;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;40 a 59;SUP. COMP;;248;248;248;248;248;248;248;248;248;248;248;248
PE;;;40 a 59;SUP. COMP;SIM;243;243;243;243;243;243;243;243;243;243;243;243
PE;;;40 a 59;SUP. COMP;NÃO;5;5;5;5;5;5;5;5;5;5;5;5
PE;;;40 a 59;MESTRADO;;3;3;3;3;3;3;3;3;3;3;3;3
PE;;;40 a 59;MESTRADO;SIM;3;3;3;3;3;3;3;3;3;3;3;3
PE;;;40 a 59;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;40 a 59;DOUTORADO;;2;2;2;2;2;2;2;2;2;2;2;2
PE;;;40 a 59;DOUTORADO;SIM;2;2;2;2;2;2;2;2;2;2;2;2
PE;;;40 a 59;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;60 ou mais;;;84;84;84;84;84;84;84;84;84;84;84;84
PE;;;60 ou mais;;SIM;84;84;84;84;84;84;84;84;84;84;84;84
PE;;;60 ou mais;;NÃO;15;15;15;15;15;15;15;15;15;15;15;15
PE;;;60 ou mais;ANALFABETO;;5;5;5;5;5;5;5;5;5;5;5;5
PE;;;60 ou mais;ANALFABETO;SIM;5;5;5;5;5;5;5;5;5;5;5;5
PE;;;60 ou mais;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;60 ou mais;ATE 5.A INC;;38;38;38;38;38;38;38;38;38;38;38;38
PE;;;60 ou mais;ATE 5.A INC;SIM;38;38;38;38;38;38;38;38;38;38;38;38
PE;;;60 ou mais;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;60 ou mais;5.A CO FUND;;4;4;4;4;4;4;4;4;4;4;4;4
PE;;;60 ou mais;5.A CO FUND;SIM;4;4;4;4;4;4;4;4;4;4;4;4
PE;;;60 ou mais;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;60 ou mais;6. A 9. FUND;;15;15;15;15;15;15;15;15;15;15;15;15
PE;;;60 ou mais;6. A 9. FUND;SIM;15;15;15;15;15;15;15;15;15;15;15;15
PE;;;60 ou mais;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;60 ou mais;FUND COMPL;;57;57;57;57;57;57;57;57;57;57;57;57
PE;;;60 ou mais;FUND COMPL;SIM;53;53;53;53;53;53;53;53;53;53;53;53
PE;;;60 ou mais;FUND COMPL;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
PE;;;60 ou mais;MEDIO INCOMP;;18;18;18;18;18;18;18;18;18;18;18;18
PE;;;60 ou mais;MEDIO INCOMP;SIM;18;18;18;18;18;18;18;18;18;18;18;18
PE;;;60 ou mais;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;60 ou mais;MEDIO COMPL;;161;161;161;161;161;161;161;161;161;161;161;161
PE;;;60 ou mais;MEDIO COMPL;SIM;150;150;150;150;150;150;150;150;150;150;150;150
PE;;;60 ou mais;MEDIO COMPL;NÃO;11;11;11;11;11;11;11;11;11;11;11;11
PE;;;60 ou mais;SUP. INCOMP;;3;3;3;3;3;3;3;3;3;3;3;3
PE;;;60 ou mais;SUP. INCOMP;SIM;3;3;3;3;3;3;3;3;3;3;3;3
PE;;;60 ou mais;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;60 ou mais;SUP. COMP;;52;52;52;52;52;52;52;52;52;52;52;52
PE;;;60 ou mais;SUP. COMP;SIM;52;52;52;52;52;52;52;52;52;52;52;52
PE;;;60 ou mais;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;60 ou mais;MESTRADO;;1;1;1;1;1;1;1;1;1;1;1;1
PE;;;60 ou mais;MESTRADO;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;;;60 ou mais;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;60 ou mais;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;60 ou mais;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;60 ou mais;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;;;;25;25;25;25;25;25;25;25;25;25;25;25
PE;;Branca;;;SIM;22;22;22;22;22;22;22;22;22;22;22;22
PE;;Branca;;;NÃO;20;20;20;20;20;20;20;20;20;20;20;20
PE;;Branca;;ANALFABETO;;14;14;14;14;14;14;14;14;14;14;14;14
PE;;Branca;;ANALFABETO;SIM;14;14;14;14;14;14;14;14;14;14;14;14
PE;;Branca;;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;;ATE 5.A INC;;22;22;22;22;22;22;22;22;22;22;22;22
PE;;Branca;;ATE 5.A INC;SIM;21;21;21;21;21;21;21;21;21;21;21;21
PE;;Branca;;ATE 5.A INC;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
PE;;Branca;;5.A CO FUND;;21;21;21;21;21;21;21;21;21;21;21;21
PE;;Branca;;5.A CO FUND;SIM;20;20;20;20;20;20;20;20;20;20;20;20
PE;;Branca;;5.A CO FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
PE;;Branca;;6. A 9. FUND;;35;35;35;35;35;35;35;35;35;35;35;35
PE;;Branca;;6. A 9. FUND;SIM;31;31;31;31;31;31;31;31;31;31;31;31
PE;;Branca;;6. A 9. FUND;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
PE;;Branca;;FUND COMPL;;121;121;121;121;121;121;121;121;121;121;121;121
PE;;Branca;;FUND COMPL;SIM;89;89;89;89;89;89;89;89;89;89;89;89
PE;;Branca;;FUND COMPL;NÃO;32;32;32;32;32;32;32;32;32;32;32;32
PE;;Branca;;MEDIO INCOMP;;62;62;62;62;62;62;62;62;62;62;62;62
PE;;Branca;;MEDIO INCOMP;SIM;60;60;60;60;60;60;60;60;60;60;60;60
PE;;Branca;;MEDIO INCOMP;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
PE;;Branca;;MEDIO COMPL;;997;997;997;997;997;997;997;997;997;997;997;997
PE;;Branca;;MEDIO COMPL;SIM;786;786;786;786;786;786;786;786;786;786;786;786
PE;;Branca;;MEDIO COMPL;NÃO;211;211;211;211;211;211;211;211;211;211;211;211
PE;;Branca;;SUP. INCOMP;;57;57;57;57;57;57;57;57;57;57;57;57
PE;;Branca;;SUP. INCOMP;SIM;51;51;51;51;51;51;51;51;51;51;51;51
PE;;Branca;;SUP. INCOMP;NÃO;6;6;6;6;6;6;6;6;6;6;6;6
PE;;Branca;;SUP. COMP;;231;231;231;231;231;231;231;231;231;231;231;231
PE;;Branca;;SUP. COMP;SIM;225;225;225;225;225;225;225;225;225;225;225;225
PE;;Branca;;SUP. COMP;NÃO;6;6;6;6;6;6;6;6;6;6;6;6
PE;;Branca;;MESTRADO;;5;5;5;5;5;5;5;5;5;5;5;5
PE;;Branca;;MESTRADO;SIM;5;5;5;5;5;5;5;5;5;5;5;5
PE;;Branca;;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;;DOUTORADO;;2;2;2;2;2;2;2;2;2;2;2;2
PE;;Branca;;DOUTORADO;SIM;2;2;2;2;2;2;2;2;2;2;2;2
PE;;Branca;;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;;;3;3;3;3;3;3;3;3;3;3;3;3
PE;;Branca;14 a 17;;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;;Branca;14 a 17;;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
PE;;Branca;14 a 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;Branca;14 a 17;MEDIO INCOMP;;1;1;1;1;1;1;1;1;1;1;1;1
