sigla_uf;sexo;raca;faixa_etaria;grau_instrucao;clt;janeiro;fevereiro;março;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
CE;Masculino;;60 ou mais;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;;60 ou mais;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;;60 ou mais;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;;60 ou mais;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;;;;28;28;28;28;28;28;28;28;28;28;28;28
CE;Masculino;Branca;;;SIM;26;26;26;26;26;26;26;26;26;26;26;26
CE;Masculino;Branca;;;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
CE;Masculino;Branca;;ANALFABETO;;3;3;3;3;3;3;3;3;3;3;3;3
CE;Masculino;Branca;;ANALFABETO;SIM;3;3;3;3;3;3;3;3;3;3;3;3
CE;Masculino;Branca;;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;;ATE 5.A INC;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;;ATE 5.A INC;SIM;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;;5.A CO FUND;;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;;5.A CO FUND;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;;6. A 9. FUND;;9;9;9;9;9;9;9;9;9;9;9;9
CE;Masculino;Branca;;6. A 9. FUND;SIM;9;9;9;9;9;9;9;9;9;9;9;9
CE;Masculino;Branca;;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;;FUND COMPL;;14;14;14;14;14;14;14;14;14;14;14;14
CE;Masculino;Branca;;FUND COMPL;SIM;10;10;10;10;10;10;10;10;10;10;10;10
CE;Masculino;Branca;;FUND COMPL;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
CE;Masculino;Branca;;MEDIO INCOMP;;13;13;13;13;13;13;13;13;13;13;13;13
CE;Masculino;Branca;;MEDIO INCOMP;SIM;12;12;12;12;12;12;12;12;12;12;12;12
CE;Masculino;Branca;;MEDIO INCOMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;;MEDIO COMPL;;166;166;166;166;166;166;166;166;166;166;166;166
CE;Masculino;Branca;;MEDIO COMPL;SIM;133;133;133;133;133;133;133;133;133;133;133;133
CE;Masculino;Branca;;MEDIO COMPL;NÃO;33;33;33;33;33;33;33;33;33;33;33;33
CE;Masculino;Branca;;SUP. INCOMP;;13;13;13;13;13;13;13;13;13;13;13;13
CE;Masculino;Branca;;SUP. INCOMP;SIM;11;11;11;11;11;11;11;11;11;11;11;11
CE;Masculino;Branca;;SUP. INCOMP;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;;SUP. COMP;;23;23;23;23;23;23;23;23;23;23;23;23
CE;Masculino;Branca;;SUP. COMP;SIM;21;21;21;21;21;21;21;21;21;21;21;21
CE;Masculino;Branca;;SUP. COMP;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;;MESTRADO;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;;MESTRADO;SIM;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;;;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;14 a 17;;SIM;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;14 a 17;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;MEDIO INCOMP;;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;14 a 17;MEDIO INCOMP;SIM;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;14 a 17;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;14 a 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;;;62;62;62;62;62;62;62;62;62;62;62;62
CE;Masculino;Branca;18 a 24;;SIM;41;41;41;41;41;41;41;41;41;41;41;41
CE;Masculino;Branca;18 a 24;;NÃO;21;21;21;21;21;21;21;21;21;21;21;21
CE;Masculino;Branca;18 a 24;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;ATE 5.A INC;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;18 a 24;ATE 5.A INC;SIM;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;18 a 24;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;5.A CO FUND;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;18 a 24;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;5.A CO FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;18 a 24;6. A 9. FUND;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;18 a 24;6. A 9. FUND;SIM;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;18 a 24;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;FUND COMPL;;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;18 a 24;FUND COMPL;SIM;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;18 a 24;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;MEDIO INCOMP;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;18 a 24;MEDIO INCOMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;18 a 24;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;MEDIO COMPL;;51;51;51;51;51;51;51;51;51;51;51;51
CE;Masculino;Branca;18 a 24;MEDIO COMPL;SIM;33;33;33;33;33;33;33;33;33;33;33;33
CE;Masculino;Branca;18 a 24;MEDIO COMPL;NÃO;18;18;18;18;18;18;18;18;18;18;18;18
CE;Masculino;Branca;18 a 24;SUP. INCOMP;;4;4;4;4;4;4;4;4;4;4;4;4
CE;Masculino;Branca;18 a 24;SUP. INCOMP;SIM;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;18 a 24;SUP. INCOMP;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;18 a 24;SUP. COMP;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;18 a 24;SUP. COMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;18 a 24;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;18 a 24;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;;;13;13;13;13;13;13;13;13;13;13;13;13
CE;Masculino;Branca;25 a 39;;SIM;13;13;13;13;13;13;13;13;13;13;13;13
CE;Masculino;Branca;25 a 39;;NÃO;15;15;15;15;15;15;15;15;15;15;15;15
CE;Masculino;Branca;25 a 39;ANALFABETO;;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;25 a 39;ANALFABETO;SIM;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;25 a 39;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;6. A 9. FUND;;5;5;5;5;5;5;5;5;5;5;5;5
CE;Masculino;Branca;25 a 39;6. A 9. FUND;SIM;5;5;5;5;5;5;5;5;5;5;5;5
CE;Masculino;Branca;25 a 39;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;FUND COMPL;;6;6;6;6;6;6;6;6;6;6;6;6
CE;Masculino;Branca;25 a 39;FUND COMPL;SIM;5;5;5;5;5;5;5;5;5;5;5;5
CE;Masculino;Branca;25 a 39;FUND COMPL;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;25 a 39;MEDIO INCOMP;;4;4;4;4;4;4;4;4;4;4;4;4
CE;Masculino;Branca;25 a 39;MEDIO INCOMP;SIM;3;3;3;3;3;3;3;3;3;3;3;3
CE;Masculino;Branca;25 a 39;MEDIO INCOMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;25 a 39;MEDIO COMPL;;75;75;75;75;75;75;75;75;75;75;75;75
CE;Masculino;Branca;25 a 39;MEDIO COMPL;SIM;63;63;63;63;63;63;63;63;63;63;63;63
CE;Masculino;Branca;25 a 39;MEDIO COMPL;NÃO;12;12;12;12;12;12;12;12;12;12;12;12
CE;Masculino;Branca;25 a 39;SUP. INCOMP;;6;6;6;6;6;6;6;6;6;6;6;6
CE;Masculino;Branca;25 a 39;SUP. INCOMP;SIM;6;6;6;6;6;6;6;6;6;6;6;6
CE;Masculino;Branca;25 a 39;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;SUP. COMP;;13;13;13;13;13;13;13;13;13;13;13;13
CE;Masculino;Branca;25 a 39;SUP. COMP;SIM;12;12;12;12;12;12;12;12;12;12;12;12
CE;Masculino;Branca;25 a 39;SUP. COMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;25 a 39;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;25 a 39;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;;;32;32;32;32;32;32;32;32;32;32;32;32
CE;Masculino;Branca;40 a 59;;SIM;59;59;59;59;59;59;59;59;59;59;59;59
CE;Masculino;Branca;40 a 59;;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;40 a 59;ANALFABETO;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;40 a 59;ANALFABETO;SIM;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;40 a 59;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;6. A 9. FUND;;3;3;3;3;3;3;3;3;3;3;3;3
CE;Masculino;Branca;40 a 59;6. A 9. FUND;SIM;3;3;3;3;3;3;3;3;3;3;3;3
CE;Masculino;Branca;40 a 59;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;FUND COMPL;;6;6;6;6;6;6;6;6;6;6;6;6
CE;Masculino;Branca;40 a 59;FUND COMPL;SIM;3;3;3;3;3;3;3;3;3;3;3;3
CE;Masculino;Branca;40 a 59;FUND COMPL;NÃO;3;3;3;3;3;3;3;3;3;3;3;3
CE;Masculino;Branca;40 a 59;MEDIO INCOMP;;6;6;6;6;6;6;6;6;6;6;6;6
CE;Masculino;Branca;40 a 59;MEDIO INCOMP;SIM;6;6;6;6;6;6;6;6;6;6;6;6
CE;Masculino;Branca;40 a 59;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;MEDIO COMPL;;38;38;38;38;38;38;38;38;38;38;38;38
CE;Masculino;Branca;40 a 59;MEDIO COMPL;SIM;36;36;36;36;36;36;36;36;36;36;36;36
CE;Masculino;Branca;40 a 59;MEDIO COMPL;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;40 a 59;SUP. INCOMP;;3;3;3;3;3;3;3;3;3;3;3;3
CE;Masculino;Branca;40 a 59;SUP. INCOMP;SIM;3;3;3;3;3;3;3;3;3;3;3;3
CE;Masculino;Branca;40 a 59;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;SUP. COMP;;7;7;7;7;7;7;7;7;7;7;7;7
CE;Masculino;Branca;40 a 59;SUP. COMP;SIM;6;6;6;6;6;6;6;6;6;6;6;6
CE;Masculino;Branca;40 a 59;SUP. COMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;40 a 59;MESTRADO;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;40 a 59;MESTRADO;SIM;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;40 a 59;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;40 a 59;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;;;5;5;5;5;5;5;5;5;5;5;5;5
CE;Masculino;Branca;60 ou mais;;SIM;3;3;3;3;3;3;3;3;3;3;3;3
CE;Masculino;Branca;60 ou mais;;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;60 ou mais;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;5.A CO FUND;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;60 ou mais;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;5.A CO FUND;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;60 ou mais;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;MEDIO COMPL;;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;60 ou mais;MEDIO COMPL;SIM;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;60 ou mais;MEDIO COMPL;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Branca;60 ou mais;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;SUP. COMP;;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;60 ou mais;SUP. COMP;SIM;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Branca;60 ou mais;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Branca;60 ou mais;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;;;31;31;31;31;31;31;31;31;31;31;31;31
CE;Masculino;Preta;;;SIM;30;30;30;30;30;30;30;30;30;30;30;30
CE;Masculino;Preta;;;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Preta;;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;ATE 5.A INC;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Preta;;ATE 5.A INC;SIM;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Preta;;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;5.A CO FUND;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Preta;;5.A CO FUND;SIM;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Preta;;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;6. A 9. FUND;;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Preta;;6. A 9. FUND;SIM;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Preta;;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;FUND COMPL;;7;7;7;7;7;7;7;7;7;7;7;7
CE;Masculino;Preta;;FUND COMPL;SIM;7;7;7;7;7;7;7;7;7;7;7;7
CE;Masculino;Preta;;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;MEDIO INCOMP;;3;3;3;3;3;3;3;3;3;3;3;3
CE;Masculino;Preta;;MEDIO INCOMP;SIM;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Preta;;MEDIO INCOMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Preta;;MEDIO COMPL;;33;33;33;33;33;33;33;33;33;33;33;33
CE;Masculino;Preta;;MEDIO COMPL;SIM;33;33;33;33;33;33;33;33;33;33;33;33
CE;Masculino;Preta;;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;SUP. INCOMP;;3;3;3;3;3;3;3;3;3;3;3;3
CE;Masculino;Preta;;SUP. INCOMP;SIM;2;2;2;2;2;2;2;2;2;2;2;2
CE;Masculino;Preta;;SUP. INCOMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Preta;;SUP. COMP;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Preta;;SUP. COMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Preta;;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;14 a 17;;;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Preta;14 a 17;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;14 a 17;;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
CE;Masculino;Preta;14 a 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;14 a 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;14 a 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;14 a 17;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;14 a 17;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;Masculino;Preta;14 a 17;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
