sigla_uf;sexo;raca;faixa_etaria;grau_instrucao;clt;janeiro;fevereiro;março;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
PE;Feminino;Amarela;40 a 59;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;40 a 59;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;;;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Amarela;60 ou mais;;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Amarela;60 ou mais;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;MEDIO COMPL;;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Amarela;60 ou mais;MEDIO COMPL;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Amarela;60 ou mais;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Amarela;60 ou mais;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;14 a 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;18 a 24;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;25 a 39;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;40 a 59;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Indígena;60 ou mais;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
