sigla_uf;sexo;raca;faixa_etaria;grau_instrucao;clt;janeiro;fevereiro;março;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
PE;Feminino;;18 a 24;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;MEDIO INCOMP;;2;2;2;2;2;2;2;2;2;2;2;2
PE;Feminino;;18 a 24;MEDIO INCOMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;18 a 24;MEDIO INCOMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;18 a 24;MEDIO COMPL;;56;56;56;56;56;56;56;56;56;56;56;56
PE;Feminino;;18 a 24;MEDIO COMPL;SIM;56;56;56;56;56;56;56;56;56;56;56;56
PE;Feminino;;18 a 24;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;SUP. INCOMP;;4;4;4;4;4;4;4;4;4;4;4;4
PE;Feminino;;18 a 24;SUP. INCOMP;SIM;3;3;3;3;3;3;3;3;3;3;3;3
PE;Feminino;;18 a 24;SUP. INCOMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;18 a 24;SUP. COMP;;6;6;6;6;6;6;6;6;6;6;6;6
PE;Feminino;;18 a 24;SUP. COMP;SIM;6;6;6;6;6;6;6;6;6;6;6;6
PE;Feminino;;18 a 24;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;18 a 24;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;;;219;219;219;219;219;219;219;219;219;219;219;219
PE;Feminino;;25 a 39;;SIM;216;216;216;216;216;216;216;216;216;216;216;216
PE;Feminino;;25 a 39;;NÃO;3;3;3;3;3;3;3;3;3;3;3;3
PE;Feminino;;25 a 39;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;ATE 5.A INC;;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;25 a 39;ATE 5.A INC;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;25 a 39;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;5.A CO FUND;;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;25 a 39;5.A CO FUND;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;25 a 39;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;FUND COMPL;;7;7;7;7;7;7;7;7;7;7;7;7
PE;Feminino;;25 a 39;FUND COMPL;SIM;7;7;7;7;7;7;7;7;7;7;7;7
PE;Feminino;;25 a 39;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;MEDIO INCOMP;;6;6;6;6;6;6;6;6;6;6;6;6
PE;Feminino;;25 a 39;MEDIO INCOMP;SIM;6;6;6;6;6;6;6;6;6;6;6;6
PE;Feminino;;25 a 39;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;MEDIO COMPL;;140;140;140;140;140;140;140;140;140;140;140;140
PE;Feminino;;25 a 39;MEDIO COMPL;SIM;137;137;137;137;137;137;137;137;137;137;137;137
PE;Feminino;;25 a 39;MEDIO COMPL;NÃO;3;3;3;3;3;3;3;3;3;3;3;3
PE;Feminino;;25 a 39;SUP. INCOMP;;12;12;12;12;12;12;12;12;12;12;12;12
PE;Feminino;;25 a 39;SUP. INCOMP;SIM;12;12;12;12;12;12;12;12;12;12;12;12
PE;Feminino;;25 a 39;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;SUP. COMP;;99;99;99;99;99;99;99;99;99;99;99;99
PE;Feminino;;25 a 39;SUP. COMP;SIM;99;99;99;99;99;99;99;99;99;99;99;99
PE;Feminino;;25 a 39;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;MESTRADO;;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;25 a 39;MESTRADO;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;25 a 39;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;25 a 39;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;;;140;140;140;140;140;140;140;140;140;140;140;140
PE;Feminino;;40 a 59;;SIM;140;140;140;140;140;140;140;140;140;140;140;140
PE;Feminino;;40 a 59;;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;40 a 59;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;ATE 5.A INC;;4;4;4;4;4;4;4;4;4;4;4;4
PE;Feminino;;40 a 59;ATE 5.A INC;SIM;4;4;4;4;4;4;4;4;4;4;4;4
PE;Feminino;;40 a 59;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;6. A 9. FUND;;2;2;2;2;2;2;2;2;2;2;2;2
PE;Feminino;;40 a 59;6. A 9. FUND;SIM;2;2;2;2;2;2;2;2;2;2;2;2
PE;Feminino;;40 a 59;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;FUND COMPL;;17;17;17;17;17;17;17;17;17;17;17;17
PE;Feminino;;40 a 59;FUND COMPL;SIM;17;17;17;17;17;17;17;17;17;17;17;17
PE;Feminino;;40 a 59;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;MEDIO INCOMP;;3;3;3;3;3;3;3;3;3;3;3;3
PE;Feminino;;40 a 59;MEDIO INCOMP;SIM;3;3;3;3;3;3;3;3;3;3;3;3
PE;Feminino;;40 a 59;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;MEDIO COMPL;;73;73;73;73;73;73;73;73;73;73;73;73
PE;Feminino;;40 a 59;MEDIO COMPL;SIM;72;72;72;72;72;72;72;72;72;72;72;72
PE;Feminino;;40 a 59;MEDIO COMPL;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;40 a 59;SUP. INCOMP;;3;3;3;3;3;3;3;3;3;3;3;3
PE;Feminino;;40 a 59;SUP. INCOMP;SIM;3;3;3;3;3;3;3;3;3;3;3;3
PE;Feminino;;40 a 59;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;SUP. COMP;;98;98;98;98;98;98;98;98;98;98;98;98
PE;Feminino;;40 a 59;SUP. COMP;SIM;98;98;98;98;98;98;98;98;98;98;98;98
PE;Feminino;;40 a 59;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;40 a 59;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;;;6;6;6;6;6;6;6;6;6;6;6;6
PE;Feminino;;60 ou mais;;SIM;6;6;6;6;6;6;6;6;6;6;6;6
PE;Feminino;;60 ou mais;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;5.A CO FUND;;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;60 ou mais;5.A CO FUND;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;60 ou mais;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;MEDIO COMPL;;4;4;4;4;4;4;4;4;4;4;4;4
PE;Feminino;;60 ou mais;MEDIO COMPL;SIM;4;4;4;4;4;4;4;4;4;4;4;4
PE;Feminino;;60 ou mais;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;SUP. COMP;;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;60 ou mais;SUP. COMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;;60 ou mais;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;;60 ou mais;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;;;89;89;89;89;89;89;89;89;89;89;89;89
PE;Feminino;Branca;;;SIM;86;86;86;86;86;86;86;86;86;86;86;86
PE;Feminino;Branca;;;NÃO;3;3;3;3;3;3;3;3;3;3;3;3
PE;Feminino;Branca;;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;ATE 5.A INC;;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Branca;;ATE 5.A INC;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Branca;;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;6. A 9. FUND;;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Branca;;6. A 9. FUND;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Branca;;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;FUND COMPL;;2;2;2;2;2;2;2;2;2;2;2;2
PE;Feminino;Branca;;FUND COMPL;SIM;2;2;2;2;2;2;2;2;2;2;2;2
PE;Feminino;Branca;;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;MEDIO INCOMP;;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Branca;;MEDIO INCOMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Branca;;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;MEDIO COMPL;;54;54;54;54;54;54;54;54;54;54;54;54
PE;Feminino;Branca;;MEDIO COMPL;SIM;51;51;51;51;51;51;51;51;51;51;51;51
PE;Feminino;Branca;;MEDIO COMPL;NÃO;3;3;3;3;3;3;3;3;3;3;3;3
PE;Feminino;Branca;;SUP. INCOMP;;5;5;5;5;5;5;5;5;5;5;5;5
PE;Feminino;Branca;;SUP. INCOMP;SIM;5;5;5;5;5;5;5;5;5;5;5;5
PE;Feminino;Branca;;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;SUP. COMP;;48;48;48;48;48;48;48;48;48;48;48;48
PE;Feminino;Branca;;SUP. COMP;SIM;48;48;48;48;48;48;48;48;48;48;48;48
PE;Feminino;Branca;;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;14 a 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;;;18;18;18;18;18;18;18;18;18;18;18;18
PE;Feminino;Branca;18 a 24;;SIM;18;18;18;18;18;18;18;18;18;18;18;18
PE;Feminino;Branca;18 a 24;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;MEDIO COMPL;;15;15;15;15;15;15;15;15;15;15;15;15
PE;Feminino;Branca;18 a 24;MEDIO COMPL;SIM;15;15;15;15;15;15;15;15;15;15;15;15
PE;Feminino;Branca;18 a 24;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;SUP. COMP;;3;3;3;3;3;3;3;3;3;3;3;3
PE;Feminino;Branca;18 a 24;SUP. COMP;SIM;3;3;3;3;3;3;3;3;3;3;3;3
PE;Feminino;Branca;18 a 24;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;18 a 24;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;;;51;51;51;51;51;51;51;51;51;51;51;51
PE;Feminino;Branca;25 a 39;;SIM;49;49;49;49;49;49;49;49;49;49;49;49
PE;Feminino;Branca;25 a 39;;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
PE;Feminino;Branca;25 a 39;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;FUND COMPL;;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Branca;25 a 39;FUND COMPL;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Branca;25 a 39;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;MEDIO INCOMP;;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Branca;25 a 39;MEDIO INCOMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
PE;Feminino;Branca;25 a 39;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;Feminino;Branca;25 a 39;MEDIO COMPL;;20;20;20;20;20;20;20;20;20;20;20;20
PE;Feminino;Branca;25 a 39;MEDIO COMPL;SIM;18;18;18;18;18;18;18;18;18;18;18;18
PE;Feminino;Branca;25 a 39;MEDIO COMPL;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
PE;Feminino;Branca;25 a 39;SUP. INCOMP;;4;4;4;4;4;4;4;4;4;4;4;4
PE;Feminino;Branca;25 a 39;SUP. INCOMP;SIM;4;4;4;4;4;4;4;4;4;4;4;4
PE;Feminino;Branca;25 a 39;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
